id,first_name,last_name,score
981,Caridad,Montesino,32
982,Renita,Dreith,53
983,Jacinta,Mintz,86
984,Marth,Ingerson,37
985,Tanisha,Nievas,3
986,Tequila,Pradier,72
987,Humberto,Stuart,22
988,Kathy,Eyre,81
989,Enrique,Hesseltine,38
990,Hilton,Schlipp,81
991,Starla,Dralle,51
992,Jeanelle,Jager,31
993,Inga,Rushenberg,16
994,Kayla,Kornreich,69
995,Candyce,Allam,84
996,Sunny,Menist,57
997,Tara,Cantrell,71
998,Maris,Richard,87
999,Jovan,Vandevanter,11
1000,Cherilyn,Lombera,82
1001,Margaret,Dalponte,17
1002,Chan,Brasfield,22
1003,Penni,Vastola,100
1004,Raisa,Cinque,2
1005,Coleman,Sondheimer,99
1006,Cassie,Norsen,18
1007,Laurice,Blash,4
1008,Kristyn,Bichsel,33
1009,Stacee,Anand,24
1010,Giovanna,Hiteman,33
1011,Tristan,Einwalter,34
1012,Samatha,Schiebel,36
1013,Ronnie,Silguero,86
1014,Kevin,Cockey,91
1015,Candie,Eliot,26
1016,Avery,Kauzlarich,98
1017,Leanna,Belkin,40
1018,Jon,Wescovich,25
1019,Almeda,Romanoski,46
1020,Karole,Calo,62
1021,Gia,Koone,37
1022,Santo,Krigger,63
1023,Merlene,Milhoan,12
1024,Allena,Isome,16
1025,Kellee,Parido,13
1026,Gina,Coupland,56
1027,Hubert,Durkin,42
1028,Leia,Stockwin,47
1029,Nina,Lineberry,4
1030,Kurtis,Sherrod,90
1031,Arnoldo,Valrey,5
1032,Andrew,Kerney,95
1033,Orval,Shumsky,25
1034,Kacie,Colina,73
1035,Clare,Orizetti,12
1036,Maryetta,Umbrell,85
1037,Alejandrina,Cervenka,26
1038,Gaynell,Ingrim,45
1039,Regenia,Buzard,52
1040,Janina,Sweere,24
1041,Irene,Mcglothen,94
1042,Zina,Spahn,4
1043,Jacques,Deojay,45
1044,Concetta,Pires,90
1045,Mason,Mumford,34
1046,Isreal,Benzel,65
1047,Ilda,Servino,44
1048,Ji,Socci,89
1049,Jene,Scheman,55
1050,Marion,Quammen,42
1051,Hector,Huckabaa,70
1052,Oren,Gawith,34
1053,Eliseo,Heuman,84
1054,Georgiann,Sago,67
1055,Peggy,Spurgers,96
1056,Louis,Peek,9
1057,Nancy,Falkner,20
1058,Savannah,Rotundo,97
1059,Majorie,Galm,17
1060,Genie,Speedy,68
1061,Zoila,Janice,35
1062,Arturo,Santomassimo,10
1063,Janee,Ziegenfuss,83
1064,Fred,Kemps,58
1065,Pasty,Kirkwood,64
1066,Marilee,Tengben,12
1067,Belen,Shafe,19
1068,Vannesa,Blan,68
1069,Beata,Bubbico,10
1070,Kirsten,Cattabriga,30
1071,Alla,Lamarta,32
1072,Fumiko,Losier,16
1073,Carlie,Boscio,68
1074,Paige,Wetselline,20
1075,Wilber,Gartley,2
1076,Wendolyn,Paolicelli,25
1077,Willian,Lukasiewicz,99
1078,Elisabeth,Gallon,67
1079,Abe,Ferrar,41
1080,Kaitlin,Locante,24
1081,Siobhan,Meachen,1
1082,Gertie,Kowalec,94
1083,Omar,Hornyak,50
1084,Rosaline,Speraw,25
1085,Venessa,Wallet,49
1086,Eloisa,Bibby,30
1087,Eulalia,Mottola,50
1088,Esmeralda,Legree,97
1089,Laurena,Brickett,40
1090,Detra,Figura,39
1091,Mafalda,Barbiere,65
1092,Majorie,Seedborg,63
1093,Lindsey,Ganze,80
1094,Britany,Provines,64
1095,Mark,Souvannakhily,16
1096,Reta,Vacchiano,94
1097,Emilio,Adderley,37
1098,Virginia,Jetton,64
1099,Lucy,Batalona,47
1100,Wen,Landman,35
1101,Caterina,Caldas,85
1102,Vesta,Denardo,12
1103,Bailey,Keuler,69
1104,Shanon,Roundabush,41
1105,Monte,Daiton,25
1106,Matt,Mcinnes,98
1107,Daniel,Schamburek,33
1108,Margret,Marlene,19
1109,Golda,Hedrich,31
1110,Chong,Truesdell,19
1111,Kazuko,Hritz,74
1112,Millard,Kunkle,21
1113,Ian,Tenebruso,46
1114,Arianna,Apshire,21
1115,Marianne,Czapla,71
1116,Edward,Mathieu,66
1117,Marya,Chlebus,17
1118,Karla,Deveney,44
1119,Alfreda,Edick,69
1120,Vicenta,Marcia,97
1121,Rubi,Ripperger,44
1122,Keiko,Allhands,20
1123,Lelah,Woytowich,61
1124,Suzanne,Balson,35
1125,Micaela,Agyeman,19
1126,Sylvie,Sanseda,63
1127,Hye,Persch,80
1128,Jolie,Grzywinski,56
1129,Edgardo,Fiscalini,62
1130,Cris,Warnke,22
1131,Yuette,Thull,90
1132,Fidel,Tijerina,25
1133,Stuart,Wieseler,94
1134,Liz,Derkach,65
1135,Loida,Genetti,54
1136,Dona,Dike,28
1137,Ilene,Creten,92
1138,Janiece,Jack,58
1139,Branden,Kuretich,91
1140,Bernetta,Steensland,15
1141,Cherrie,Dobiesz,94
1142,Agueda,Catalano,47
1143,Carolann,Byes,38
1144,Renetta,Szafran,9
1145,Corinna,Farese,65
1146,Clint,Singhisen,57
1147,Zoraida,Hoffmeister,68
1148,Virgilio,Derubeis,59
1149,Joan,Obrecht,8
1150,Gary,Landman,89
1151,Shanell,Quezaire,88
1152,Jerrica,Aveni,40
1153,Burt,Bergh,53
1154,Marylin,Garcon,82
1155,Tiera,Drizin,80
1156,Eartha,Gaudier,11
1157,Freddie,Shackle,35
1158,Sammie,Sandager,67
1159,Versie,Peddy,3
1160,Star,Mcglathery,97
1161,Denyse,Danner,54
1162,Erline,Persinger,22
1163,Johnsie,Panetta,93
1164,Suzette,Timon,51
1165,Otis,Deskins,11
1166,Les,Leabow,86
1167,Ettie,Mohead,2
1168,Kirk,Egwuohua,96
1169,Nelia,Maniaci,67
1170,Tona,Crescenzo,34
1171,Clorinda,Thivener,27
1172,Eleonora,Xyong,2
1173,Sasha,Agostinelli,14
1174,Bertha,Bascas,16
1175,Milton,Elkind,14
1176,Micha,Corle,70
1177,Wilford,Vibbert,77
1178,Katheleen,Karlinsky,14
1179,Pat,Dings,21
1180,Colton,Hu,21
1181,Bert,Bonello,87
1182,Wanetta,Cahoon,29
1183,Wai,Laffin,75
1184,Pablo,Sullivant,56
1185,Etta,Woodroof,78
1186,Keila,Esfahani,69
1187,Belinda,Stahly,35
1188,Ernestine,Vassel,3
1189,Myong,Helfer,85
1190,Marisol,Heape,32
1191,Penelope,Kobza,59
1192,Tanika,Stankowitz,71
1193,Eleni,Perilli,71
1194,Jessia,Munteanu,66
1195,Donnetta,Swanagan,52
1196,Starr,Fornes,23
1197,Mao,Amoriello,70
1198,Margarito,Virzi,62
1199,Sherry,Stinehour,73
1200,Valeria,Brindisi,73
1201,Lindsey,Pickerel,62
1202,Rory,Schwichtenber,85
1203,Charise,Schwind,86
1204,Debrah,Tosado,25
1205,Alma,Washinski,100
1206,Giovanni,Jarecki,32
1207,Karena,Cheng,57
1208,Alishia,Brine,52
1209,Jenice,Palm,62
1210,Dalene,Paquet,21
1211,Lorean,Mathys,73
1212,Leo,Caden,63
1213,Claris,Adduci,97
1214,Dreama,Heady,55
1215,Lilia,Besser,49
1216,Mora,Lehnhoff,63
1217,Ericka,Stumpf,62
1218,Mickey,Tukis,28
1219,Booker,Briola,55
1220,Kayla,Ollmann,69
1221,Shauna,Clayton,8
1222,Berniece,Howlin,31
1223,Jacqualine,Tapanes,18
1224,Ida,Derting,42
1225,Salvador,Rappleye,66
1226,Willy,Havely,24
1227,Tod,Fleischman,100
1228,Brittni,Casarz,39
1229,Lael,Kunin,90
1230,Olive,Bussa,4
1231,Melissa,Bowlin,31
1232,Ines,Duhe,25
1233,Lucinda,Dykhuizen,24
1234,Miyoko,Tremaine,21
1235,Moises,Rung,31
1236,Randee,Baiza,87
1237,Yukiko,Hodnefield,17
1238,Kasey,Samay,65
1239,Louie,Faupel,62
1240,Dwana,Whatley,82
1241,Kamilah,Reigh,81
1242,Rocio,Troike,53
1243,Thanh,Kerstein,27
1244,Catherine,Kostura,54
1245,Margo,Ducas,58
1246,Janis,Aumick,68
1247,Wanita,Kortemeier,24
1248,Jorge,Fortmann,13
1249,Lashon,Klohs,24
1250,Marcellus,Shrier,5
1251,Karima,Levering,91
1252,Lelah,Draime,82
1253,Irina,Mcneilly,38
1254,Jeannie,Groll,63
1255,Merrill,Keisler,66
1256,Reed,Dakes,65
1257,Jacelyn,Dautremont,14
1258,Wilda,Grham,29
1259,Delsie,Sass,42
1260,Earl,Diddle,63
1261,Lauretta,Cilley,73
1262,Peggie,Yeoman,87
1263,Kelley,Korff,71
1264,Chris,Omo,35
1265,Lynelle,Lam,17
1266,Gertude,Bayley,73
1267,Delinda,Milosevich,35
1268,Shizuko,Schunter,30
1269,Daniell,Buchko,66
1270,Benny,Whipps,40
1271,Becki,Imaizumi,39
1272,Elizabeth,Corkery,76
1273,Susan,Shy,89
1274,Aurelia,Crosiar,10
1275,Valarie,Leif,70
1276,Marlen,Rosencrantz,65
1277,Ivy,Romey,85
1278,Lorenzo,Westaby,13
1279,Rufina,Gitthens,80
1280,Elane,Schmider,83
1281,Gertie,Keaveny,19
1282,Jackeline,Saltsman,84
1283,Kesha,Hasselbarth,76
1284,Jerri,Kless,52
1285,Celesta,Stengel,82
1286,Eli,Snider,4
1287,Johanne,Maple,69
1288,Ettie,Loughnan,47
1289,Garland,Markowski,5
1290,Esperanza,Reichler,69
1291,June,Copass,40
1292,Min,Gozman,56
1293,Gwyneth,Heng,8
1294,Carlita,Baca,64
1295,Emilia,Hatchcock,31
1296,Nikole,Kawai,26
1297,Antone,Leland,63
1298,Charley,Moring,24
1299,Herman,Kubish,15
1300,Lan,Krawetz,25
1301,Launa,Kabir,49
1302,Pura,Pluvoise,0
1303,Alec,Kinsella,73
1304,Raymonde,Przybycien,72
1305,Rona,Hebig,10
1306,Shanon,Lilyblade,74
1307,Sulema,Wedner,87
1308,Camilla,Mallonee,73
1309,Julieta,Brandes,9
1310,Granville,Krichbaum,47
1311,Cinthia,Lartigue,98
1312,Mafalda,Ellerbe,29
1313,Colette,Vanweerd,12
1314,Fernande,Browy,59
1315,Genna,Rymasz,62
1316,Marilou,Beierle,23
1317,Suzi,Dobyns,15
1318,Mara,Doyer,19
1319,Nestor,Cahan,93
1320,Monet,Abuaita,28
1321,Darwin,Lombard,50
1322,Raymon,Insco,61
1323,Beth,Tujague,73
1324,Elia,Stribble,73
1325,Freida,Mooring,91
1326,Carolina,Forge,49
1327,Huong,Wolfert,23
1328,Carlos,Krips,51
1329,Daphine,Bargmann,53
1330,Louisa,Tang,3
1331,Lorelei,Dashno,26
1332,Macy,Clawges,29
1333,Erline,Geoffrey,84
1334,Cleora,Elgas,50
1335,Slyvia,Sanfratello,38
1336,Richelle,Rementer,83
1337,Carma,Xavier,97
1338,Peggy,Cussins,7
1339,Ali,Toner,23
1340,Alesha,Urena,36
1341,Tory,Caputi,81
1342,Lonny,Salera,96
1343,Rocky,Griswould,47
1344,Tamar,Brott,55
1345,Barbra,Dingler,14
1346,Nakita,Lakes,36
1347,Dollie,Walczak,68
1348,Mickey,March,2
1349,Cyndi,Azoulay,18
1350,Brittaney,Vazques,15
1351,Delcie,Reibsome,52
1352,Tamiko,Marjan,56
1353,Lon,Mowen,36
1354,Eveline,Drye,37
1355,Paola,Dorn,99
1356,Tyrell,Gluck,26
1357,Beth,Geho,13
1358,Mayola,Luedeman,80
1359,Lavonne,Duree,54
1360,Leonida,Trimbach,20
1361,Marvis,Mier,67
1362,Buck,Aboshihata,60
1363,Leonarda,Scantlin,37
1364,Winford,Barker,86
1365,Otelia,Kuzemchak,47
1366,Flo,Landreth,55
1367,Olga,Rane,78
1368,Sadie,Denoia,21
1369,Sona,Jaworski,71
1370,Flora,Tisinger,26
1371,Josie,Glanden,88
1372,Lovella,Barts,25
1373,Marcella,Wellner,47
1374,Hermina,Haraguchi,92
1375,Jamie,Bilsborough,42
1376,Emil,Arriaza,37
1377,Meta,Markow,9
1378,Jessika,Chirafisi,19
1379,Irish,Kaua,93
1380,Necole,Aley,100
1381,Kathie,Baldassarre,5
1382,Mora,Cantlow,100
1383,Dusti,Nova,87
1384,Matilde,Angeloff,87
1385,April,Santti,72
1386,Forrest,Krawitz,49
1387,Marcel,Turben,10
1388,Brittny,Ingles,85
1389,Cordelia,Kindl,95
1390,Lynda,Bagnell,76
1391,Tanika,Rylander,43
1392,Stepanie,Wittkop,65
1393,Jann,Catalan,68
1394,Victor,Decelle,79
1395,Eilene,Schoeb,40
1396,Lavada,Lopinto,49
1397,Jodie,Icard,40
1398,Kiara,Mcferrin,67
1399,Oren,Delozier,27
1400,Krystin,Canby,52
1401,Issac,Manza,71
1402,Zaida,Norred,37
1403,Tod,Burtell,49
1404,Aiko,Kama,1
1405,Maisie,Streitmatter,90
1406,Glenda,Cummins,35
1407,Marin,Siebers,94
1408,Alycia,Westad,90
1409,Temple,Hagens,49
1410,Lizbeth,Hetsler,87
1411,Marc,Dennert,9
1412,Jan,Lalande,90
1413,Fallon,Maritt,13
1414,Stanley,Mullee,67
1415,Kathern,Devan,8
1416,Meaghan,Ormand,91
1417,Violette,Flagel,33
1418,Gabrielle,Zieschang,91
1419,Merideth,Debold,80
1420,Cole,Witherow,83
1421,Nestor,Paulmino,80
1422,Faye,Robers,84
1423,Georgina,Berardo,12
1424,Chau,Yoshina,77
1425,Margarette,Neigh,71
1426,Mao,Reisert,97
1427,Loretta,Tarrants,84
1428,Yun,Halseth,68
1429,Blair,Kachikian,28
1430,Therese,Haycock,61
1431,Vergie,Kaperonis,34
1432,Beatrice,Talcott,60
1433,Olen,Wickell,33
1434,Jeanna,Dible,68
1435,Sacha,Willies,19
1436,Jani,Girman,12
1437,Delpha,Taitague,84
1438,Daisy,Collelo,42
1439,Keenan,Biez,76
1440,Kathy,Denney,18
1441,Angle,Wener,12
1442,Treva,Faby,21
1443,Reiko,Rames,75
1444,Christinia,Haris,7
1445,Elayne,Solman,37
1446,Mahalia,Kyer,8
1447,Delphia,Rousso,30
1448,Lindsay,Schwerd,99
1449,Sunday,Reinecke,20
1450,Karol,Okamura,81
1451,Doug,Bruender,26
1452,Maxine,Sibal,99
1453,Jeffie,Fullard,99
1454,Mica,Vanderschel,66
1455,Claris,Fealy,41
1456,Marilyn,Moneypenny,30
1457,Shiela,Cox,25
1458,Solomon,Kopan,35
1459,Jillian,Kiesz,32
1460,Tarsha,Blesofsky,69
1461,Kathie,Plathe,92
1462,Barney,Milanowski,90
1463,Debera,Lafratta,59
1464,Babara,Machia,37
1465,Xavier,Askland,8
1466,Donovan,Winters,37
1467,Amina,Sturtevant,67
1468,Elias,Giuliani,92
1469,Johnette,Wong,29
1470,Brooks,Gosewisch,6
1471,Cyndy,Thress,99
1472,Shanelle,Marconis,78
1473,Karren,Ravotta,12
1474,Hong,Fomby,83
1475,Roxann,Suders,17
1476,Cathie,Chandier,46
1477,Edna,Lacassagne,80
1478,Emeline,Coppens,16
1479,Armando,Lepe,61
1480,Chanel,Valdovino,88
1481,Alton,Tritch,88
1482,Andres,Pertsovsky,31
1483,Leann,Sakiestewa,0
1484,Erminia,Polhill,35
1485,Brandi,Whiters,73
1486,Jerrod,Alemany,53
1487,Ana,Simoniello,5
1488,Bettyann,Wigley,5
1489,Erna,Barnaba,24
1490,Mabel,Rellama,94
1491,Shirley,Purtle,6
1492,Annetta,Kelash,53
1493,Donnell,Simril,85
1494,Lavinia,Sietsma,83
1495,Eusebio,Ouch,31
1496,Ira,Dominiguez,92
1497,Deana,Lowenthal,25
1498,Magdalen,Schuette,22
1499,Merle,Schreiber,89
1500,Darla,Acimovic,83
1501,Berniece,Remigio,1
1502,Trudi,Remaklus,0
1503,Yer,Fauls,67
1504,Justa,Firenze,76
1505,Jona,Piasecki,95
1506,Yulanda,Weichel,13
1507,Ericka,Weinman,70
1508,Luba,Lachance,53
1509,Joellen,Parm,46
1510,Rocio,Palmatier,22
1511,Devin,Gohring,48
1512,Jessi,Jaenke,99
1513,Lyndsay,Maltbia,8
1514,Bruce,Wolkowiecki,50
1515,Clara,Vieyra,77
1516,Annelle,Celuch,96
1517,Syreeta,Musquiz,42
1518,Luvenia,Mccarr,68
1519,Tommy,Johansson,0
1520,Brianne,Clute,73
1521,Tamatha,Larason,33
1522,Teressa,Bradish,1
1523,Rozella,Thi,87
1524,Loan,Blasco,32
1525,Neda,Lacorte,51
1526,Syble,Mckimmy,68
1527,Harris,Whitemarsh,85
1528,Veda,Whitcher,97
1529,Saran,Arms,18
1530,Louann,Nolda,89
1531,Denae,Friedhaber,81
1532,Wayne,Kirkendoll,84
1533,Nila,Eiseman,34
1534,Thresa,Treharne,3
1535,Terri,Connole,28
1536,Edyth,Paukstis,1
1537,Frank,Shonk,9
1538,Cinda,Taplin,34
1539,Lashay,Ponzio,85
1540,Bula,Allegretti,85
1541,Lucinda,Raines,15
1542,Indira,Obeso,21
1543,Mandy,Igbal,73
1544,Neville,Blihovde,31
1545,Rachele,Guittar,21
1546,Karon,Riemersma,17
1547,Earleen,Castellow,48
1548,Apolonia,Koenig,100
1549,Angelica,Baseley,100
1550,Nanci,Torey,6
1551,Louise,Ringwald,0
1552,Gertrude,Albiston,39
1553,Leonore,Smart,68
1554,Genesis,Josephsen,93
1555,Laveta,Andree,76
1556,Ernestina,Corti,72
1557,Stanton,Sotos,46
1558,Tony,Vandebogart,69
1559,Alise,Burvine,20
1560,Tammie,Lovich,71
1561,Jani,Alegar,60
1562,Molly,Kallaher,77
1563,Charita,Cregan,5
1564,Wiley,Domitrovich,17
1565,Venessa,Vancooten,66
1566,Jettie,Montezuma,11
1567,Kirsten,Quesnel,42
1568,Alishia,Kelso,14
1569,Jefferey,Resue,51
1570,Aimee,Fabus,25
1571,Wilhemina,Calumag,83
1572,Yahaira,Goblirsch,73
1573,Doretha,Kurns,37
1574,Andera,Pappan,100
1575,Marcie,Mirr,8
1576,Esperanza,Hartwick,6
1577,Denisha,Durie,59
1578,Ken,Hannen,59
1579,Dayle,Ramach,52
1580,Clarisa,Sprandel,43
1581,Cinderella,Nakahara,73
1582,Tamra,Prentiss,37
1583,Starr,Coogan,94
1584,Rowena,Knispel,12
1585,Susie,Gitelman,21
1586,Latoria,Geiser,34
1587,Jong,Dizon,74
1588,Larue,Rowden,54
1589,Chrystal,Reali,28
1590,Jamison,Odenheimer,67
1591,Ardelle,Reedy,44
1592,Renata,Bunt,65
1593,Elwood,Spraglin,96
1594,Jacquelin,Birdsey,61
1595,Earle,Avellano,84
1596,Mabelle,Chalow,61
1597,Arlette,Rohrbacher,95
1598,Dominique,Iseri,24
1599,Danilo,Kroening,46
1600,Minnie,Ladick,3
1601,Monserrate,Boerboom,15
1602,Ardell,Hencheck,58
1603,Drucilla,Herrod,62
1604,Meagan,Kovarik,55
1605,Russell,Mandes,61
1606,Inez,Anibal,47
1607,Tona,Tiet,81
1608,Kanesha,Hooks,70
1609,Delmer,Markovitz,67
1610,Jannet,Myatt,50
1611,Rodger,Bargo,10
1612,Nyla,Shrout,49
1613,Nicholle,Buttermore,89
1614,Taisha,Oajaca,2
1615,Elroy,Varaza,82
1616,Veta,Parman,54
1617,Virgil,Daponte,93
1618,Dorine,Prindall,4
1619,Talitha,Guagliano,10
1620,In,Grauman,6
1621,Lela,Poles,47
1622,Dahlia,Eschete,0
1623,Mui,Eisley,5
1624,Shu,Boivin,0
1625,Rozella,Pallan,94
1626,Sigrid,Dudash,9
1627,Tierra,Boyson,48
1628,Wallace,Perego,52
1629,Merlene,Longnecker,46
1630,Catherine,Ikner,74
1631,Yasuko,Eppolito,17
1632,Anya,Strojny,22
1633,Imelda,Rutt,84
1634,Tobi,Conner,85
1635,Odessa,Mcnairy,99
1636,Marian,Faughn,2
1637,Caprice,Overshown,0
1638,Ashlie,Beckerle,59
1639,Clemencia,Mrazik,12
1640,Joane,Waltmon,28
1641,Laurice,Radden,62
1642,Man,Schnorbus,82
1643,Jacquie,Tomasulo,38
1644,Lashon,Yuro,98
1645,Laurena,Klippel,55
1646,Fanny,Marangoni,65
1647,Esta,Carolfi,64
1648,Virginia,Burston,18
1649,Olen,Pailthorpe,76
1650,Shayne,Buissereth,74
1651,Carolyne,Chor,80
1652,Nakita,Wesch,82
1653,Laura,Whit,84
1654,Altagracia,Bowens,77
1655,Laronda,Mager,29
1656,Marylin,Petrakis,30
1657,Tomiko,Leeder,6
1658,Hai,Rasco,75
1659,Elliot,Yanos,73
1660,Yolonda,Guedry,2
1661,Dorathy,Unch,44
1662,Chieko,Lars,21
1663,Josephine,Hiltz,13
1664,Irving,Zahnow,99
1665,Ellan,Ailiff,48
1666,Missy,Recchia,97
1667,Reina,Sellai,27
1668,Tamar,Sondag,23
1669,Idalia,Caram,73
1670,Bret,Visher,1
1671,Drucilla,Geney,85
1672,Alejandrina,Shein,79
1673,Ava,Groesbeck,74
1674,Merrie,Homme,54
1675,Demarcus,Ruzbasan,89
1676,Esmeralda,Bocage,38
1677,Tam,Bobb,81
1678,Ignacia,Gastelo,77
1679,Felipa,Lalor,1
1680,Sharolyn,Niedringhaus,74
1681,Lottie,Obradovich,40
1682,Salvatore,Shalam,25
1683,Cris,Lamborn,85
1684,Selene,Wiater,78
1685,Renate,Krausse,46
1686,Diego,Anklam,1
1687,Jerome,Yagues,26
1688,Ralph,Saragosa,8
1689,Shawanda,Orellama,4
1690,Jennifer,Schumer,68
1691,Christia,Ham,86
1692,Na,Birak,9
1693,Estela,Saik,16
1694,Hester,Coder,19
1695,Kenny,Siembida,72
1696,Timothy,Muff,17
1697,Madalene,Commiskey,54
1698,Nancee,Spalla,18
1699,Carletta,Puryear,87
1700,Odis,Blackmon,41
1701,Malinda,Tencza,70
1702,Kristin,Phaneuf,42
1703,Nicola,Amstein,91
1704,Faustina,Petrullo,32
1705,Melynda,Ochiai,22
1706,Cyndy,Dotolo,33
1707,Layne,Dimarzo,76
1708,Janna,Pollacco,1
1709,Zena,Sternberg,55
1710,Charis,Dagnon,80
1711,Norris,Rawley,71
1712,Mozell,Mccoskey,81
1713,Bruce,Hokutan,12
1714,Jon,Gouldman,27
1715,Janey,Felberbaum,30
1716,Zofia,Kroeger,65
1717,Shauna,Bozych,27
1718,Marissa,Philogene,75
1719,Mariette,Semsem,18
1720,Ola,Finner,77
1721,Fredricka,Nadel,44
1722,Margarette,Niven,17
1723,Latosha,Zamborsky,24
1724,Emily,Means,45
1725,Linwood,Davtyan,58
1726,Julius,Nordes,96
1727,Coralie,Sever,2
1728,Raymon,Dueck,84
1729,Janie,Craton,59
1730,Ocie,Newball,82
1731,Wm,Jure,64
1732,Silvia,Hurry,27
1733,Shizue,Timperman,57
1734,Fatima,Risien,63
1735,Alvina,Arvie,80
1736,Berenice,Aid,0
1737,Carisa,Prociuk,26
1738,Shayne,Lempe,48
1739,Sherri,Markow,56
1740,Willie,Bondura,79
1741,Dyan,Jeantet,12
1742,Mariette,Szymansky,19
1743,Cassey,Langner,3
1744,Fredia,Hofmeister,72
1745,Jeanine,Tawil,10
1746,Eva,Her,33
1747,Leola,Bienvenue,1
1748,Teresita,Dieter,69
1749,Gwyneth,Maggini,2
1750,Nova,Dautrich,79
1751,Dwain,Palmese,2
1752,Elsa,Gesmondi,56
1753,Darius,Postin,52
1754,Chasidy,Klaich,100
1755,Vannessa,Illich,15
1756,Delmy,Mccarley,56
1757,Deshawn,Waston,44
1758,Shonta,Oransky,27
1759,Camie,Devitis,21
1760,Eufemia,Fida,11
1761,Kathryne,Locicero,96
1762,Gwenn,Warneke,41
1763,Adrienne,Giangrosso,96
1764,Valda,Kaszton,7
1765,Xuan,Kollos,20
1766,Bruna,Reigstad,18
1767,Louise,Canto,67
1768,Markus,Simson,62
1769,Guillermo,Forsee,7
1770,Lenora,Startin,2
1771,Karrie,Magic,48
1772,Susie,Granato,76
1773,Minna,Loukidis,21
1774,Cynthia,Edghill,30
1775,Leonore,Contee,13
1776,Yoshiko,Wilday,80
1777,Trina,Mimbs,20
1778,Garland,Zenke,78
1779,Carmen,Beakley,11
1780,Ligia,Bokman,5
1781,Tanna,Schroepfer,87
1782,Zena,Irwin,3
1783,Darcey,Bellafiore,91
1784,Elfriede,Steinbrenner,84
1785,Logan,Carrico,29
1786,Janeth,Arrez,76
1787,Jackson,Stegner,97
1788,Julieta,Scavo,3
1789,Susan,Estep,84
1790,Virgilio,Mcgarraugh,17
1791,Kate,Wammack,81
1792,Donella,Selsor,24
1793,Brittney,Barrowman,57
1794,Stephenie,Zordan,66
1795,Tamala,Harts,71
1796,Stephine,Primmer,18
1797,Shanti,Leveille,82
1798,Shelby,Apfel,7
1799,Tawanda,Chalow,87
1800,Epifania,Richemond,10
1801,Nila,Thaker,58
1802,Shala,Syer,48
1803,Bianca,Avilar,48
1804,Cierra,Deshon,35
1805,Ka,Bosell,50
1806,Celina,Cabriales,93
1807,Cari,Riordan,51
1808,Esteban,Vasmadjides,76
1809,Willette,Gandeza,63
1810,Fe,Warrilow,86
1811,Irwin,Novoa,4
1812,Olinda,Dehay,63
1813,Shakita,Knappenberger,11
1814,Ming,Foertsch,39
1815,Lorinda,Schlater,61
1816,Edythe,Moquin,1
1817,Senaida,Breedon,42
1818,Micaela,Conkling,69
1819,Sophie,Schobert,85
1820,Melonie,Mith,20
1821,Iona,Beshara,51
1822,Lakendra,Giannetto,22
1823,William,Sangster,16
1824,Sherita,Alvero,83
1825,Tommie,Wojeik,36
1826,Nilsa,Ziv,63
1827,Deedee,Hoffpauir,83
1828,Valarie,Diangelo,27
1829,Ashlea,Larkin,79
1830,Jerri,Benulis,15
1831,Randall,Goering,94
1832,Deshawn,Tuitt,1
1833,Ozie,Baysinger,18
1834,Annelle,Risko,97
1835,Nannie,Palko,53
1836,Marivel,Laine,30
1837,Sherryl,Medders,42
1838,Karina,Basila,37
1839,Olimpia,Rounkles,33
1840,Gemma,Fire,32
1841,Alfred,Reiche,92
1842,Imelda,Coval,29
1843,Rodolfo,Barkus,82
1844,Wynell,Izzi,11
1845,Anglea,Desilvio,29
1846,Dexter,Kitelinger,22
1847,Heidi,Upadhyaya,100
1848,Cher,Shettle,92
1849,Tomi,Lillehaug,78
1850,Celesta,Patrin,70
1851,Stephaine,Thiemann,26
1852,Rosendo,Zani,48
1853,Keena,Balmaceda,0
1854,Dixie,Amirian,79
1855,Madelaine,Samele,76
1856,Lashon,Maass,65
1857,Lean,Gotta,85
1858,Anton,Emiliano,73
1859,Obdulia,Sarkisian,94
1860,Jarod,Samrah,28
1861,Merle,Isgur,44
1862,Natashia,Luberger,46
1863,Bella,Reenders,15
1864,Prudence,Noxon,59
1865,Kristal,Harvard,44
1866,Wendell,Devereaux,28
1867,Kiley,Twogood,97
1868,Yon,Peoples,36
1869,Shan,Kihlstrom,96
1870,Lavonna,Bartmes,41
1871,Roseanna,Lambeth,56
1872,Daisey,Kotek,19
1873,Marnie,Angove,80
1874,Maile,Pletz,15
1875,Keven,Saluto,13
1876,Marquis,Collis,40
1877,Susie,Kohner,92
1878,Huey,Hoener,22
1879,Rosy,Okey,66
1880,Hilda,Kinan,50
1881,Renee,Buehler,1
1882,Violeta,Disilvestro,5
1883,Kathleen,Novas,11
1884,Huey,Burkins,85
1885,Ileana,Ackerly,56
1886,China,Negron,10
1887,Shella,Pluid,54
1888,Mohamed,Magley,46
1889,Demetria,Brisendine,3
1890,Janee,Poro,84
1891,Shaunta,Shayne,43
1892,Lowell,Serafini,44
1893,Libbie,Farrelly,88
1894,Bambi,Scarboro,42
1895,Edith,Hooley,41
1896,Rosia,Liriano,43
1897,Conception,Poissonnier,94
1898,Myra,Lebert,70
1899,Iva,Bladen,35
1900,Omer,Launer,41
1901,Karlene,Disorda,17
1902,Myrle,Monaham,13
1903,Jonah,Hackner,44
1904,Christinia,Mash,93
1905,Fidela,Carosella,14
1906,Loan,Piganelli,82
