id,first_name,last_name,score
981,Albert,Crummie,29
982,Danyel,Musolino,19
983,Amada,Sperka,68
984,Philomena,Hadson,34
985,Chloe,Huckeby,14
986,Stephany,Brewington,73
987,Alona,Roach,100
988,Lisette,Hiner,35
989,Kenda,Moronta,52
990,Charolette,Rolle,32
991,Cicely,Ammirato,1
992,Catrina,Trubey,39
993,Delana,Cormack,33
994,Patience,Lesage,78
995,Cara,Gerundo,28
996,Marilynn,Averyt,57
997,Erich,Liversedge,86
998,Jack,Castanio,51
999,Drew,Juelich,28
1000,Dulce,Egler,98
1001,Angeline,Oboyle,80
1002,Shonna,Maltese,9
1003,Suzanna,Rehmeier,71
1004,Randee,Lichorat,52
1005,Lynetta,Ahn,10
1006,Edythe,Montanye,58
1007,Fanny,Setchell,27
1008,Corrina,Kryder,91
1009,Minta,Dauzart,6
1010,Cheryll,Malle,15
1011,Akilah,Daking,81
1012,Teisha,Blankinship,17
1013,Hae,Morta,78
1014,Lakita,Katie,6
1015,Carmelo,Uphaus,62
1016,Lanette,Costabile,55
1017,Denis,Dropinski,75
1018,Mimi,Xiong,22
1019,Mercedez,Choiniere,34
1020,Holley,Abascal,27
1021,Madeline,Elza,19
1022,Rosana,Picardi,45
1023,Susan,Govin,28
1024,Mandy,Mandeville,25
1025,Jeri,Freddrick,63
1026,Twila,Muschick,16
1027,Joi,Hammaker,53
1028,Chantelle,Charter,76
1029,Grazyna,Segawa,70
1030,Chanell,Sporysz,14
1031,Krystin,Arzu,10
1032,Leeanna,Molle,99
1033,Wesley,Woolwine,17
1034,Leonila,Staniszewski,26
1035,Jacob,Hamberlin,5
1036,Carmelia,Meckler,42
1037,Zenia,Depadua,99
1038,Genna,Delahoya,16
1039,Annice,Famy,62
1040,Zona,Spratt,0
1041,Catalina,Porras,74
1042,Jeanetta,Kortum,71
1043,Louann,Colina,64
1044,Jada,Brooklyn,53
1045,Allegra,Blew,27
1046,Ronny,August,63
1047,Ludie,Maphis,81
1048,Rea,Covert,76
1049,Lorelei,Babyak,23
1050,So,Michaeli,17
1051,Corine,Sacchetti,0
1052,Lorean,Coutinho,59
1053,Candis,Soun,19
1054,Eliz,Lene,6
1055,Tressie,Ezzo,77
1056,Antoine,Turke,13
1057,Hyon,Krysh,89
1058,Elene,Djuric,26
1059,Lala,Milian,20
1060,Sharyn,Baumgardner,5
1061,Janel,Erazo,52
1062,Destiny,Holzhauer,65
1063,Whitley,Wolner,83
1064,Shaquana,Devincenzi,90
1065,Rose,Garrean,94
1066,Yuko,Genier,37
1067,Lorena,Bransford,77
1068,Earline,Demar,8
1069,Crystle,Howton,78
1070,Lynna,Patzer,54
1071,Antonia,Kahahane,63
1072,Margrett,Mahaffey,59
1073,Jenny,Cerruti,14
1074,Ammie,Langton,13
1075,Tyler,Waechter,81
1076,Alphonse,Savcedo,4
1077,Miguelina,Gornie,56
1078,Della,Meginnes,95
1079,Danelle,Chopp,86
1080,Janna,Spargur,13
1081,Dakota,Buchmiller,100
1082,Dannie,Botkin,96
1083,Joi,Menner,22
1084,Fay,Halderman,32
1085,Mary,Schmieder,56
1086,Leta,Frisbee,50
1087,Maryjane,Larmon,19
1088,Nathaniel,Suryanarayana,27
1089,Kira,Fierra,14
1090,Octavio,Thidphy,45
1091,Ranae,Jayme,29
1092,Garnett,Barraza,6
1093,Malisa,Ferlenda,60
1094,Nina,Olcott,10
1095,Doreatha,Bazydlo,14
1096,Mica,Bertram,41
1097,Antonietta,Shell,53
1098,Annie,Andry,66
1099,Julieta,Zingarelli,52
1100,Selena,Cialella,72
1101,Fumiko,Thum,75
1102,Annita,Kerslake,12
1103,Pasquale,Gernatt,0
1104,Trang,Treston,23
1105,Adella,Mauseth,80
1106,Danial,Gordan,67
1107,Marth,Hasty,76
1108,Genaro,Hutsler,45
1109,Graig,Danielsen,39
1110,Winfred,Picardi,47
1111,Yessenia,Cartin,99
1112,Racheal,Lopinto,46
1113,Alfonso,Tucker,5
1114,Calista,Stillson,30
1115,Guillermina,Ciavardini,24
1116,Winston,Delcastillo,41
1117,Susannah,Perno,87
1118,Gregory,Bassin,31
1119,Jerrell,Rehmer,87
1120,Walter,Dinning,46
1121,Chery,Brog,100
1122,Beverley,Nabozny,79
1123,Despina,Frankin,65
1124,Evelynn,Antle,47
1125,Alisha,Sansom,65
1126,Lionel,Charnoski,65
1127,Ardelle,Shi,89
1128,Cynthia,Vanwoert,80
1129,Sharlene,Cuellar,85
1130,Romelia,Fazzi,87
1131,Cori,Edmond,87
1132,Mika,Savina,37
1133,Lloyd,Herena,52
1134,Clarisa,Garlits,52
1135,Marline,Zeavala,5
1136,Leonel,Outram,50
1137,Trinidad,Callicoat,63
1138,Dionna,Allende,11
1139,Cheyenne,Salzman,32
1140,Ehtel,Grasmick,18
1141,Joana,Burdis,28
1142,Elnora,Puchalski,55
1143,Troy,Rathje,7
1144,Fleta,Poitra,23
1145,Sparkle,Creary,16
1146,Michel,Dronick,64
1147,Shanna,Olinsky,99
1148,Lizzette,Schlossberg,40
1149,Karolyn,Bergfield,98
1150,Jacalyn,Kolmer,85
1151,King,Desso,50
1152,Lauretta,Homrich,82
1153,Catherin,Mcelduff,2
1154,Lizzette,Scullin,83
1155,Marylou,Preisel,58
1156,Wilma,Mimbs,83
1157,Deb,Ditommaso,99
1158,Kyoko,Lababit,9
1159,Marilu,Ontiveroz,99
1160,Alphonse,Esteybar,74
1161,Savannah,Borgers,23
1162,Lavera,Storch,48
1163,Miguelina,Heany,47
1164,Jodee,Vanscoit,89
1165,Merissa,Mclauchlen,57
1166,Noe,Howry,91
1167,Yuki,Wala,39
1168,Torri,Rauzman,68
1169,Darin,Mckewen,7
1170,Mimi,Lambert,67
1171,Patsy,Walvoord,17
1172,Kina,Pabey,85
1173,Yoshie,Majette,54
1174,Karolyn,Vonk,98
1175,Fritz,Marsella,85
1176,Mason,Steinworth,26
1177,Rowena,Aylward,44
1178,Mose,Langin,3
1179,Digna,Justak,90
1180,Antonietta,Edington,13
1181,Saturnina,Lonsdale,4
1182,Andera,Toleston,79
1183,Soraya,Gettel,55
1184,Trudi,Schwein,83
1185,Penelope,Tomlin,21
1186,Cammy,Buzick,69
1187,Rosemary,Jelinek,92
1188,Annabel,Rauhuff,80
1189,Trista,Laffin,0
1190,Elisa,Bason,56
1191,Jestine,Zappile,62
1192,Leisha,Bauerlein,76
1193,Rina,Steinour,42
1194,Mechelle,Lance,95
1195,Beatriz,Eich,67
1196,Coleman,Francoeur,66
1197,Lucien,Mckinnies,36
1198,Linnie,Lothringer,6
1199,Kimberli,Gindlesperger,24
1200,Adrianne,Elridge,56
1201,Darnell,Garbacz,29
1202,Aleida,Noethiger,100
1203,Agueda,Protasewich,11
1204,Eleanore,Friske,8
1205,Tamar,Costella,54
1206,Mistie,Ahmed,6
1207,Talia,Secreto,98
1208,Tiffany,Dansby,41
1209,Emile,Morway,40
1210,Lorette,Whorton,68
1211,Min,Hamburg,93
1212,Eartha,Horney,93
1213,Rashida,Pollen,41
1214,Wanetta,Millare,91
1215,Dorethea,Zmijewski,70
1216,Dewayne,Closser,91
1217,Jonnie,Loht,95
1218,Renae,Govia,54
1219,Lessie,Cowsert,70
1220,Janay,Aldecoa,19
1221,Delisa,Essix,7
1222,Jeannie,Kajder,90
1223,Marlyn,Dobey,73
1224,Berry,Coone,47
1225,Voncile,Yonemori,29
1226,Fredricka,Maltez,19
1227,Josette,Vento,37
1228,Bess,Ostenson,17
1229,Florene,Coltman,10
1230,Raguel,Roehrenbeck,75
1231,Mauro,Antigua,77
1232,Mozell,Oetken,25
1233,Bob,Narkier,15
1234,Irish,Kreitlow,3
1235,Maybell,Murata,53
1236,Willow,Acerra,13
1237,Mabel,Hershelman,91
1238,Elba,Gunagan,30
1239,Micah,Linzey,58
1240,Evonne,Ores,15
1241,Cedric,Hummel,4
1242,Candelaria,Ravizee,62
1243,Lauretta,Manche,93
1244,Dinorah,Trell,43
1245,Vinnie,Skafec,61
1246,Jolene,Calliste,66
1247,Louella,Dewiel,67
1248,Josefine,Pallafor,64
1249,Millard,Tollison,79
1250,Buddy,Wignall,33
1251,Pamella,Bordes,8
1252,Cythia,Windsheimer,29
1253,Lise,Ganns,39
1254,Darcie,Nonroe,45
1255,Aracely,Englemann,55
1256,Georgette,Doerr,71
1257,Rachele,Pendergrass,15
1258,Kieth,Rubenacker,16
1259,Kori,Malander,2
1260,Nannette,Yasso,17
1261,Benjamin,Orozco,66
1262,Shani,Gaby,69
1263,Mark,Cajune,53
1264,Gerry,Martello,11
1265,Eleanore,Engram,10
1266,Titus,Grefrath,62
1267,Dagny,Mccrea,40
1268,Coleman,Levites,70
1269,Meghann,Groetken,58
1270,Susanna,Dora,32
1271,Verena,Bechtold,96
1272,Jacques,Bortle,34
1273,Bennett,Donhoe,44
1274,Mayme,Perce,92
1275,Emilie,Devin,18
1276,Adina,Stratz,92
1277,Suzette,Abaja,57
1278,Ike,Core,92
1279,Jesusita,Sikkila,18
1280,Irish,Ourada,32
1281,Sharita,Vashon,86
1282,Alex,Boisclair,36
1283,Mandy,Barman,75
1284,Liberty,Hague,81
1285,Yee,Johns,82
1286,Shalon,Hizkiya,68
1287,Alonzo,Slacum,6
1288,Kennith,Grauberger,36
1289,Leida,Montney,19
1290,Almeda,Baldini,13
1291,Adrian,Hellweg,61
1292,Fernando,Begun,55
1293,Sol,Runion,72
1294,Dacia,Arron,68
1295,Kelly,Stigall,30
1296,Zena,Korbin,75
1297,Kasi,Degennaro,94
1298,Misti,Simkowitz,1
1299,Darla,Vanroekel,42
1300,Jolene,Wolgast,89
1301,Selena,Kadish,8
1302,Carry,Egbert,88
1303,Anderson,Thweatt,1
1304,Adrianne,Wooddell,78
1305,Claretta,Odougherty,26
1306,Ciara,Galella,15
1307,Nicolette,Plowden,27
1308,Casimira,Kilcoyne,62
1309,Tempie,Hofland,23
1310,Riva,Breidenbaugh,18
1311,Alvaro,Salminen,8
1312,Ruth,Werremeyer,11
1313,Greta,Weatherill,85
1314,Malvina,Glas,22
1315,Clyde,Vanwagenen,57
1316,Karri,Whaltey,15
1317,Dominique,Vandermay,5
1318,Alease,Devit,32
1319,Gino,Follick,98
1320,Megan,Basore,40
1321,Florida,Mcclane,81
1322,Alia,Campana,79
1323,Leonila,Spiotta,68
1324,Tama,Tanimoto,6
1325,Porfirio,Kallaher,35
1326,Georgetta,Grover,31
1327,Crysta,Bigby,21
1328,Melissia,Gin,77
1329,Colby,Frick,78
1330,Vida,Kreeger,77
1331,Beatrice,Lofstrom,52
1332,Jason,Gorin,1
1333,Fredrick,Stooksbury,58
1334,Elizabeth,Tabor,77
1335,Hester,Heaberlin,64
1336,Kathrine,Shanley,70
1337,Audry,Daquip,25
1338,Amado,Vivier,32
1339,Elvina,Lily,16
1340,Afton,Lanie,99
1341,Shanice,Mednis,74
1342,Cleta,Shekey,22
1343,Nicol,Sutherland,76
1344,Shane,Tapio,25
1345,Trent,Teddy,87
1346,Dorotha,Scroggy,3
1347,Torrie,Kuhr,21
1348,Hillary,Kolmer,91
1349,Mandi,Mcmasters,34
1350,Lela,Gerena,5
1351,Emerita,Ledsome,27
1352,Kandace,Schoonmaker,20
1353,Dione,Mally,10
1354,Domingo,Saelens,70
1355,Viki,Panther,78
1356,Lashell,Welschmeyer,15
1357,Delilah,Amisano,63
1358,Hiroko,Shariff,70
1359,Kiyoko,Noga,75
1360,Kala,Kosar,73
1361,Vanda,Cassell,25
1362,Leeann,Fenlon,10
1363,Clementina,Kyzar,52
1364,Barbra,Ulland,59
1365,Lorean,Kinneman,30
1366,Karyl,Harnack,47
1367,Evangelina,Thornbury,76
1368,Adriene,Corona,32
1369,Hye,Garelick,52
1370,Marin,Meister,73
1371,Zena,Wardsworth,1
1372,Shaquita,Sproles,50
1373,Ima,Ostermeyer,57
1374,Shemika,Bussie,10
1375,Maddie,Applewhite,83
1376,Ronny,Drier,53
1377,Eleanora,Ferrato,10
1378,Luther,Grinde,27
1379,Malka,Roof,51
1380,Fausto,Keehner,54
1381,Pattie,Brasch,66
1382,Domonique,Pariser,22
1383,Rosaline,Lannon,3
1384,Kassie,Leviston,57
1385,Hilda,Bendetti,25
1386,Leesa,Rookstool,28
1387,Lawanna,Endler,92
1388,Olinda,Edmundson,23
1389,Marita,Nguyn,27
1390,Phyllis,Markert,96
1391,Wm,Macmurray,22
1392,Doug,Prata,46
1393,Dawna,Bourgoine,58
1394,Mckinley,Janusz,13
1395,Aleshia,Perrigo,25
1396,Lara,Bodden,78
1397,Star,Allaway,27
1398,Windy,Kinard,71
1399,Cecelia,Overson,95
1400,Jacki,Deleppo,52
1401,Kristan,Sholler,92
1402,Florene,Kuchem,92
1403,Charissa,Steagall,57
1404,Suzette,Raatz,63
1405,Jodie,Fahrenkrug,48
1406,Brynn,Pullie,79
1407,Laurinda,Blancas,92
1408,Marielle,Lukaszewicz,10
1409,Mariana,Bentrem,11
1410,Claudette,Zablonski,43
1411,Karena,Roney,34
1412,Nickole,Karp,41
1413,Nola,Piechowski,18
1414,Carter,Faessler,20
1415,Melida,Canaday,33
1416,Carroll,Brogan,88
1417,Donita,Milillo,27
1418,Debi,Bonder,83
1419,Roni,Zapato,77
1420,Han,Sansing,40
1421,Aurora,Tabin,62
1422,Stacie,Howlett,68
1423,Joann,Gramlich,59
1424,Jerrold,Dauila,31
1425,Byron,Harthcock,57
1426,Eve,Girven,5
1427,Michale,Wikstrom,39
1428,Corene,Aceituno,48
1429,Kristal,Skinnen,79
1430,Exie,Mccleave,2
1431,Ava,Beem,81
1432,Tamar,Newbold,86
1433,Alyssa,Eckford,55
1434,Adell,Santagata,28
1435,Marjory,Hoverson,56
1436,Martine,Bollier,65
1437,Milly,Cerce,2
1438,Sarita,Lebsock,58
1439,Ruthanne,Clendenon,21
1440,Milo,Hendren,60
1441,Nellie,Vital,12
1442,Von,Penatac,21
1443,Lu,Mcconnico,65
1444,Delma,Oby,44
1445,Loreen,Lutao,80
1446,Gilberte,Broody,68
1447,Renate,Gravett,95
1448,Deandra,Blessman,74
1449,Deann,Leyrer,6
1450,Rosemary,Kalua,40
1451,Orpha,Hennessey,95
1452,Hue,Konzen,33
1453,Devon,Merthie,75
1454,Mitsuko,Scarfone,55
1455,Walter,Soltani,96
1456,Hiedi,Hufstedler,85
1457,Madelene,Klapp,32
1458,Heath,Bolanos,79
1459,David,Legere,43
1460,Zada,Cham,95
1461,Stanton,Skeans,13
1462,Rodrick,Zetes,50
1463,Edwina,Rathmanner,1
1464,Daryl,Tomory,69
1465,Clark,Schilling,59
1466,Rima,Festa,47
1467,Mariko,Kerin,39
1468,Inez,Milin,31
1469,Leighann,Upson,50
1470,Shirlene,Begum,95
1471,Bonita,Kahoun,82
1472,Erick,Zukerman,32
1473,Kerrie,Gonterman,19
1474,Terresa,Campoli,36
1475,Sebastian,Dowda,0
1476,Niesha,Mentgen,55
1477,Sabina,Blette,35
1478,Cherie,Pirkey,30
1479,Danny,Rennels,5
1480,Reba,Suran,32
1481,Benedict,Siefker,29
1482,Laveta,Hobbie,9
1483,Greg,Dipalma,84
1484,Paola,Woodfin,86
1485,Kathi,Raciti,2
1486,Katheryn,Robidoux,8
1487,Kristine,Fyler,80
1488,Emmie,Fernsler,27
1489,Hallie,Vukovich,7
1490,Lily,Meecham,45
1491,Inell,Murrieta,62
1492,Gerardo,Pouliotte,88
1493,Lynna,Montonez,94
1494,Mozella,Catts,7
1495,Shamika,Vivanco,25
1496,Harriett,Binkerd,23
1497,Chasidy,Eaves,43
1498,Darren,Noah,57
1499,Kelvin,Bowles,3
1500,Garnett,Mentz,32
1501,Elbert,Kaighn,59
1502,Jacklyn,Holec,55
1503,Janet,Arroyano,40
1504,Vania,Venth,19
1505,Glynda,Schurman,3
1506,Whitney,Linsner,15
1507,Luanne,Eisenzimmer,55
1508,Nina,Ninh,89
1509,Lorena,Arizola,11
1510,Gaynell,Trinca,54
1511,Fae,Serratos,92
1512,Shaneka,Klever,74
1513,Jackson,Makinen,43
1514,Kendrick,Sturman,74
1515,Adelia,Todoroff,79
1516,Claris,Slomka,28
1517,Suellen,Nedman,65
1518,Jonelle,Grustas,34
1519,Adriana,Talamentez,71
1520,Portia,Malec,20
1521,Jodie,Beardsley,78
1522,Jesusita,Kjeldgaard,3
1523,Kellye,Benedetto,44
1524,Lelah,Weddington,72
1525,Suellen,Griebling,100
1526,Lesli,Reikowsky,91
1527,Issac,Bally,71
1528,Debbie,Grullon,58
1529,Kiersten,Kustes,61
1530,Madelene,Raquel,0
1531,Ivana,Capitano,88
1532,Arnoldo,Beebee,69
1533,Dorene,Kayat,86
1534,Lashell,Schaf,24
1535,Iona,Gables,7
1536,Danial,Frary,32
1537,Lise,Harary,17
1538,Verona,Arnaldo,8
1539,Elinor,Rotherham,12
1540,Laronda,Wilridge,72
1541,Lala,Erm,13
1542,Melida,Rubeck,81
1543,Cassidy,Pokrzywa,99
1544,Deann,Vanskiver,5
1545,Jesica,Kutzner,92
1546,Marcelina,Echeverria,94
1547,Queenie,Pavel,28
1548,Kisha,Sackal,43
1549,Wendolyn,Vanasse,67
1550,Mariko,Eloy,89
1551,Crystle,Galyan,66
1552,Jenette,Sheekey,27
1553,Hazel,Stargell,8
1554,Shaquita,Riekert,69
1555,Ginny,Peacemaker,29
1556,Lynn,Shermer,29
1557,Stevie,Gorton,71
1558,Divina,Lentini,47
1559,Toshia,Fiegel,44
1560,Tamra,Maliska,86
1561,Vito,Borrow,9
1562,Myrta,Laszlo,91
1563,Mariko,Deans,26
1564,Carl,Shoemake,97
1565,Ona,Towley,1
1566,Aiko,Delashmit,33
1567,Ling,Amelung,19
1568,Douglass,Hoa,48
1569,Dina,Grustas,72
1570,Lonny,Gallet,21
1571,Donnetta,Rolff,77
1572,Phebe,Larzazs,79
1573,Tamisha,Baltes,21
1574,Lillia,Livernash,50
1575,Jolene,Rabalais,37
1576,Luciana,Eisenbrandt,98
1577,Scotty,Duffus,53
1578,Dexter,Obey,72
1579,Dorcas,Hetland,56
1580,Hilde,Ellenberger,86
1581,Mireya,Powley,48
1582,Rashida,Harwell,0
1583,Nida,Boehl,13
1584,Alejandrina,Avellar,86
1585,Lionel,Swarts,88
1586,Daysi,Whilby,30
1587,Rodrigo,Townsel,43
1588,Gia,Alvino,8
1589,Lena,Wasylow,3
1590,Andreas,Ribot,49
1591,Arlene,Deblasio,67
1592,Lilian,Leesman,70
1593,Clarissa,Blackson,81
1594,Jeromy,Bolyard,27
1595,Daphne,Barmore,16
1596,Carolann,Goertz,9
1597,Ivory,Hahner,25
1598,Christa,Flatness,61
1599,Amos,Oland,3
1600,Mafalda,Umanzor,99
1601,Theo,Whisenton,89
1602,Napoleon,Youket,86
1603,Erica,Cousain,98
1604,Burt,Danis,30
1605,Staci,Batcher,13
1606,William,Arrocha,87
1607,Elsie,Kirschenbaum,94
1608,Alene,Wienandt,96
1609,Fernando,Applewhite,13
1610,Mirta,Manuia,64
1611,Aleisha,Maeder,57
1612,Magdalene,Lindel,16
1613,Jamee,Borup,58
1614,Joye,Lammon,44
1615,Zona,Belgrave,97
1616,Francesco,Meger,80
1617,Oliva,Hopman,60
1618,Joya,Stingley,13
1619,Sherrell,Shaner,64
1620,Shawana,Blay,34
1621,Barbera,Mcenroe,27
1622,Suzie,Samway,36
1623,Phung,Opatz,80
1624,Elenor,Slama,47
1625,Lenore,Lehar,25
1626,Sung,Kearsley,56
1627,Renetta,Chicoine,25
1628,Joann,Tyus,96
1629,Simon,Litherland,59
1630,Julius,Colter,92
1631,Sharri,Comiskey,77
1632,Candance,Almand,84
1633,Jesus,Morelos,86
1634,Kali,Freil,3
1635,Dominga,Presa,95
1636,Leann,Boushie,55
1637,Stacie,Peterkin,95
1638,Naida,Perish,36
1639,Ocie,Livengood,31
1640,Winona,Shamblin,11
1641,Sina,Sleva,64
1642,Michelle,Gathing,100
1643,Denice,Mede,94
1644,Corrie,Lumpp,89
1645,Sabina,Davanzo,31
1646,Herlinda,Clyburn,61
1647,Shemika,Gardner,61
1648,Kirby,Entwistle,42
1649,Anika,Bouchard,70
1650,Lolita,Phalen,35
1651,Rocky,Philbrick,52
1652,Denisse,Wujcik,72
1653,Vanna,Dingie,54
1654,Sook,Buchler,70
1655,Hee,Tackes,25
1656,Ila,Nish,26
1657,Corine,Peddie,62
1658,Ayako,Dottin,98
1659,Hui,Assael,87
1660,Lesli,Perey,46
1661,Clint,Engram,51
1662,Meghann,Dorso,1
1663,Rhoda,Nehme,80
1664,Denese,Cantave,11
1665,Latanya,Karakas,18
1666,Paulette,Bridgman,95
1667,Louis,Morda,45
1668,Charlene,Kaib,34
1669,Shakira,Hencken,82
1670,Fermin,Exon,19
1671,Gwendolyn,Joyal,27
1672,Noah,Yearling,67
1673,Elvera,Paules,5
1674,Terrilyn,Halterman,10
1675,Lakisha,Menchen,37
1676,Jerrie,Malmin,74
1677,Donny,Rana,78
1678,Keva,Thurman,2
1679,Mika,Trigg,26
1680,Chester,Gortman,55
1681,Machelle,Swint,16
1682,Romaine,Pickren,9
1683,Quinton,Rekus,72
1684,Demetra,Bomzer,87
1685,Elza,Mantifel,87
1686,Debra,Orrala,8
1687,Phebe,Molinelli,5
1688,Echo,Rossotto,8
1689,Brook,Caul,87
1690,Jocelyn,Galentine,27
1691,Eliza,Yonker,86
1692,Lorette,Brailsford,90
1693,An,Holtsclaw,22
1694,Annamarie,Kaea,38
1695,Norris,Fort,76
1696,Lachelle,Bessinger,96
1697,Malvina,Speck,79
1698,Mae,Boggioni,60
1699,Rufina,Harkins,65
1700,Jennell,Chudzinski,42
1701,Liberty,Schiefelbein,91
1702,Humberto,Sabeiha,66
1703,Loreta,Prichett,73
1704,Sierra,Wendelken,72
1705,Dessie,Beirise,47
1706,Leeann,Deleonardo,8
1707,Steffanie,Gabbamonte,35
1708,Mirian,Revello,70
1709,Catrice,Marucci,25
1710,Soon,Allmon,91
1711,Ardith,Nathans,18
1712,Estell,Bernskoetter,39
1713,Tara,Milosevic,62
1714,Stacey,Manternach,98
1715,Corene,Pilling,57
1716,Simone,Wisher,46
1717,Shanel,Kitamura,98
1718,Deane,Gentles,21
1719,Vicky,Union,87
1720,Patrick,Troung,32
1721,Fawn,Jeffrey,42
1722,Ethel,Voeltz,92
1723,Kyra,Carnine,66
1724,Dean,Machuca,33
1725,Delmer,Rocchio,45
1726,Johnnie,Efurd,97
1727,Micki,Sobieraj,18
1728,Kanesha,Duston,67
1729,Terrie,Whitehorse,29
1730,Fransisca,Nelles,39
1731,Luis,Wilkinson,82
1732,Valene,Mckusick,5
1733,Janita,Lepinski,10
1734,Adrianna,Weist,82
1735,Harlan,Monaldi,45
1736,Margarette,Navarez,16
1737,Adolfo,Selzler,15
1738,Kimberly,Lebleu,15
1739,Verline,Hoke,4
1740,Wava,Autrey,69
1741,Leana,Vafiadis,45
1742,Randy,Bouthot,55
1743,Sebastian,Ultseh,0
1744,Trista,Hardemon,4
1745,Sherron,Estala,73
1746,Myong,Bredeson,60
1747,Otelia,Mataka,43
1748,Alan,Freibert,10
1749,Annamaria,Gragert,43
1750,Ka,Palmateer,31
1751,Amado,Heatly,11
1752,Katelin,Burgbacher,82
1753,Kathaleen,Bartosiewicz,62
1754,Nita,Dreith,15
1755,Toshia,Billips,27
1756,Jackeline,Mejia,8
1757,Meri,Ohr,93
1758,Hope,Canant,76
1759,Rocio,Zin,31
1760,Jacki,Moser,19
1761,Prudence,Hotchkin,77
1762,Loyd,Mcloone,93
1763,Mack,Spurlock,90
1764,Burma,Kalhorn,39
1765,Sergio,Creson,28
1766,Wayne,Boran,85
1767,Jeanie,Kolber,68
1768,Johna,Niccum,50
1769,Florence,Farria,2
1770,Lucina,Suh,59
1771,Nia,Gresh,96
1772,Alan,Ohmer,49
1773,Carmina,Fowble,62
1774,Naida,Engeman,62
1775,Cecily,Armelin,10
1776,Mason,Paullin,51
1777,Robbi,Bullock,17
1778,Sina,Serrato,94
1779,Alexander,Ludtke,97
1780,Karima,Afalava,48
1781,Huong,Hasenberg,83
1782,Arianne,Talamante,20
1783,Milton,Stephson,100
1784,Felisa,Croley,6
1785,Beau,Schleusner,84
1786,Rasheeda,Loretz,42
1787,Nicholas,Stroll,35
1788,Dwana,Castoe,70
1789,Kasha,Seigart,17
1790,Shawnee,Mackinlay,74
1791,Noelle,Poeppel,17
1792,Era,Canevazzi,26
1793,Carry,Roblodowski,51
1794,Cathi,Tuppen,76
1795,Deeanna,Woelzlein,27
1796,Pandora,Iseley,57
1797,Jacque,Pich,83
1798,Yuonne,Henkhaus,27
1799,Elouise,Nettleingham,33
1800,Halley,Dekalb,17
1801,Sean,Villamar,87
1802,Alexis,Calamare,83
1803,Lavinia,Sanburg,61
1804,Evita,Sharps,91
1805,Maynard,Seanor,95
1806,Melva,Ference,94
1807,Lakenya,Ahlstrom,93
1808,Jeromy,Rovner,99
1809,Shaquana,Buley,6
1810,Rhea,Reitter,90
1811,Latricia,Ottley,15
1812,Winnifred,Muschaweck,92
1813,Phoebe,Lindahl,34
1814,Lavone,Ryman,82
1815,Rayford,Thong,26
1816,Pedro,Conlogue,20
1817,Almeda,Stefansky,28
1818,Rowena,Laseter,91
1819,Parker,Hazlett,72
1820,Bobbi,Sivyer,52
1821,Tania,Harlor,84
1822,Annabel,Gerten,95
1823,Marcus,Hennagin,13
1824,Virgina,Ruballos,12
1825,Alesha,Homestead,27
1826,Rob,Manko,100
1827,Mandi,Figary,66
1828,Russell,Patout,70
1829,Moses,Aalbers,87
1830,Brenna,Marken,38
1831,Bonny,Nemzek,53
1832,Zenaida,Morkert,58
1833,Melodie,Showers,83
1834,Amee,Hubsch,46
1835,Alex,Augustin,100
1836,Casimira,Riggen,21
1837,Dorethea,Grosman,39
1838,Tana,Hendrikson,81
1839,Denisha,Spigner,2
1840,Tanner,Deschamps,64
1841,Ara,Mathiew,61
1842,Nisha,Kossakowski,22
1843,Armand,Gruber,2
1844,Delisa,Gobbi,23
1845,Madaline,Sargent,62
1846,Clyde,Kamnik,92
1847,Angelyn,Schoemer,35
1848,Samella,Nair,76
1849,Rachelle,Hongach,34
1850,Seymour,Rumley,92
1851,Caitlyn,Lovasz,70
1852,Armando,Nalbone,35
1853,Lyndia,Taque,37
1854,August,Attilio,39
1855,Antwan,Doceti,65
1856,Kelvin,Dangel,5
1857,Myrtis,Traverso,64
1858,Carole,Delhomme,0
1859,Santiago,Ghil,84
1860,Gabriella,Warmbrodt,97
1861,Tiffany,Client,13
1862,Joaquina,Petersen,3
1863,Floretta,Schneidermann,82
1864,Florine,Burlingham,0
1865,Elois,Seaforth,40
1866,Brandie,Schantini,84
1867,Suzy,Mientka,39
1868,Marlyn,Edholm,58
1869,Tashina,Palmquist,34
1870,Berniece,Drop,95
1871,Alec,Nones,69
1872,Jere,Lenker,1
1873,Rubie,Goh,38
1874,Bradley,Cardin,93
1875,Charolette,Duker,48
1876,Bong,Babeu,37
1877,Rosemarie,Liveoak,47
1878,Kellye,Mcthune,72
1879,Tamar,Monette,41
1880,Elease,Vosberg,16
1881,Fred,Whitehorn,6
1882,Claudie,Eichenlaub,54
1883,Hilaria,Seepersaud,94
1884,Donita,Rokicki,76
1885,Stephania,Luckenbill,91
1886,Micah,Coak,54
1887,Shawna,Stroebel,91
1888,Alfred,Henricksen,68
1889,Carmela,Derenzi,82
1890,Daniell,Wieben,34
1891,Venessa,Erlebach,50
1892,Jerry,Czapski,30
1893,Corina,Ferraro,59
1894,Zenia,Kelsay,98
1895,Alaina,Chopelas,84
1896,Colene,Schneeberger,54
1897,Enriqueta,Spirk,72
1898,Daisey,Nesbitt,51
1899,Alfred,Darmiento,39
1900,Jeannette,Rylee,75
1901,Bob,Rzepecki,5
1902,Shamika,Ruckel,88
1903,Joette,Stillings,10
